Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
ie,terrestrial,pm25,masked,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,1.3670844258084,1.3670844258084,1.3670844258084,1
ie,sea,pm25,masked,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,1467.55473733749,1467.55473733749,1467.55473733749,1
uk,sea,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0.000892846473662482,0.000892846473662482,0.000892846473662482,1
uk,outwith,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,117.303550779,117.303550779,117.303550779,1
ie,sea,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,15557.1389831281,15557.1389831281,15557.1389831281,1
uk,sea,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.00342087079859821,0.00342087079859821,0.00342087079859821,1
uk,outwith,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,1197.69664140222,1197.69664140222,1197.69664140222,1
ie,sea,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,20.7848195368913,20.7848195368913,20.7848195368913,1
ie,sea,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,47.7568528133157,47.7568528133157,47.7568528133157,1
ie,outwith,pm25,masked,2020,2024,sec07,G_Shipping,8,Shipping,annual,24.6488829480221,24.6488829480221,24.6488829480221,1
uk,terrestrial,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,3.8506926439578,3.8506926439578,3.8506926439578,1
ie,sea,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,1.96210421943754e-05,1.96210421943754e-05,1.96210421943754e-05,1
ie,outwith,pm25,masked,2020,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,3107.08187282209,3107.08187282209,3107.08187282209,1
uk,sea,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,511.95346288386,511.95346288386,511.95346288386,1
uk,outwith,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,2969.02511321633,2969.02511321633,2969.02511321633,1
ie,terrestrial,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,127.278626708587,127.278626708587,127.278626708587,1
ie,sea,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,2.17553390829468,2.17553390829468,2.17553390829468,1
ie,outwith,pm25,masked,2020,2024,sec09,I_Offroad,8,Offroad,annual,9.18462558422205,9.18462558422205,9.18462558422205,1
uk,terrestrial,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,4988.81529826026,4988.81529826026,4988.81529826026,1
uk,sea,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0.0391028983981607,0.0391028983981607,0.0391028983981607,1
uk,outwith,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,255.603893046305,255.603893046305,255.603893046305,1
ie,sea,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2725.71178727774,2725.71178727774,2725.71178727774,1
uk,sea,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.0487390886029107,0.0487390886029107,0.0487390886029107,1
uk,outwith,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,812.924932213202,812.924932213202,812.924932213202,1
ie,sea,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,49.3239508039328,49.3239508039328,49.3239508039328,1
ie,sea,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,4.91960674466222e-05,4.91960674466222e-05,4.91960674466222e-05,1
ie,outwith,pm25,masked,2020,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,1738.63185944022,1738.63185944022,1738.63185944022,1
uk,sea,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,0.000810802808601013,0.000810802808601013,0.000810802808601013,1
uk,outwith,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,pm25,masked,2020,2024,sec13,M_Other,11,Other,annual,0,0,0,
